published_at,topic,source,title,url
2026-07-21T01:28:16+00:00,entertainment,The Hollywood Reporter,FIFA World Cup Halftime Show Director on Making First-Ever Concert: “Challenging Beyond Challenging”,https://www.hollywoodreporter.com/music/music-news/fifa-world-cup-halftime-show-director-talks-first-concert-1236652455/
2026-07-21T00:55:02+00:00,entertainment,The Hollywood Reporter,Matt Damon Reveals Why He Had Female Stunt Double for ‘Odyssey’ Scene: “Greatest Arms I’ve Ever Seen”,https://www.hollywoodreporter.com/movies/movie-news/matt-damon-female-stunt-double-odyssey-scene-bicep-1236652737/
2026-07-20T23:06:04+00:00,entertainment,BBC Entertainment & Arts,"'I made £100,000 of TikTok sales in one day': The business of live shopping",https://www.bbc.co.uk/news/articles/cm2j22w8k0po?at_medium=RSS&at_campaign=rss
2026-07-20T19:48:13+00:00,entertainment,BBC Entertainment & Arts,Paramount and Warner Bros mega merger paused by judge,https://www.bbc.co.uk/news/articles/c5ywxy41vg6o?at_medium=RSS&at_campaign=rss
2026-07-20T19:32:44+00:00,entertainment,Rolling Stone (TV/Movies),Who Goes to See ‘The Odyssey’ at 3 A.M.? These People,https://www.rollingstone.com/tv-movies/tv-movie-features/the-odyssey-3-a-m-screening-fan-interviews-1235593383/
2026-07-20T19:14:14+00:00,entertainment,Rolling Stone (TV/Movies),"Judge Halts Paramount, Warner Bros. Merger After States Sue to Block $111 Billion Deal",https://www.rollingstone.com/tv-movies/tv-movie-news/judge-pauses-paramount-warner-bros-discovery-merger-1235596099/
2026-07-20T17:48:25+00:00,entertainment,BBC Entertainment & Arts,Beatles tour fans spot Sir Paul at traffic lights,https://www.bbc.co.uk/news/articles/cg7mglmgnvjo?at_medium=RSS&at_campaign=rss
2026-07-20T17:24:44+00:00,entertainment,BBC Entertainment & Arts,How different is watching a film in IMAX?,https://www.bbc.co.uk/news/videos/c8xne47w4v4o?at_medium=RSS&at_campaign=rss
2026-07-20T15:00:45+00:00,entertainment,Rolling Stone (TV/Movies),"Thor Battles Doctor Doom, Reunites With Steve Rogers in New ‘Avengers: Doomsday’ Trailer",https://www.rollingstone.com/tv-movies/tv-movie-news/avengers-doomsday-trailer-thor-steve-rogers-1235595915/
2026-07-20T13:42:04+00:00,entertainment,BBC Entertainment & Arts,Ofcom launches investigation into Married at First Sight UK,https://www.bbc.co.uk/news/articles/c4gyyx2zg59o?at_medium=RSS&at_campaign=rss
2026-07-20T13:00:00+00:00,entertainment,Rolling Stone (TV/Movies),"‘If People Get Mad, I Can’t Control That’: The Making of ‘Spider-Man: Brand New Day’",https://www.rollingstone.com/tv-movies/tv-movie-features/spider-man-brand-new-day-interview-director-tom-holland-1235595446/
2026-07-20T11:22:28+00:00,entertainment,BBC Entertainment & Arts,Former World's Strongest Man to become a Gladiator,https://www.bbc.co.uk/news/articles/c330e0jg6vlo?at_medium=RSS&at_campaign=rss
2026-07-20T10:32:54+00:00,entertainment,BBC Entertainment & Arts,Tributes paid to influential soul singer Ray King,https://www.bbc.co.uk/news/articles/cg7mg4ev8vko?at_medium=RSS&at_campaign=rss
2026-07-20T07:30:13+00:00,entertainment,BBC Entertainment & Arts,Broadcaster and journalist Edward Stourton dies aged 68,https://www.bbc.co.uk/news/articles/c20d4j4v9g9o?at_medium=RSS&at_campaign=rss
2026-07-20T05:09:05+00:00,entertainment,BBC Entertainment & Arts,Maternity scandal to be dramatised in new series,https://www.bbc.co.uk/news/articles/cj9djljr43lo?at_medium=RSS&at_campaign=rss
2026-07-19T22:16:39+00:00,entertainment,BBC Entertainment & Arts,"Shakira, Madonna, Justin Bieber and BTS perform at colourful World Cup half-time show",https://www.bbc.co.uk/news/articles/clyxjl0wkl7o?at_medium=RSS&at_campaign=rss
2026-07-19T14:00:00+00:00,entertainment,Rolling Stone (TV/Movies),‘The Five-Star Weekend’ Is Airport-Novel Shlock at Its Best — And Peacock Knows It,https://www.rollingstone.com/tv-movies/tv-movie-features/five-star-weekend-all-her-fault-airport-read-adaptations-1235593473/
2026-07-19T08:26:02+00:00,entertainment,BBC Entertainment & Arts,Bruno Mars has an unexpected opening before Wembley party starts,https://www.bbc.co.uk/news/articles/cyv0vvg1pqdo?at_medium=RSS&at_campaign=rss
2026-07-18T13:30:00+00:00,entertainment,Rolling Stone (TV/Movies),"‘Chapo Trap House’ Has a Hit Podcast. Now, They Have a Movie",https://www.rollingstone.com/tv-movies/tv-movie-features/chapo-trap-house-movie-chunk-1235595460/
2026-07-18T09:10:25+00:00,entertainment,BBC Entertainment & Arts,Signed Hockney print found in a book sells for £41K,https://www.bbc.co.uk/news/articles/c62v5dz5zj8o?at_medium=RSS&at_campaign=rss
2026-07-18T06:05:22+00:00,entertainment,BBC Entertainment & Arts,Is the fear of unintentionally going viral changing clubbing for Gen Z?,https://www.bbc.co.uk/news/articles/cgmdk0k8dxzo?at_medium=RSS&at_campaign=rss
2026-07-18T05:12:20+00:00,entertainment,BBC Entertainment & Arts,'Wham! concerts changed lives in China' - Ridgeley,https://www.bbc.co.uk/news/articles/c78glnk524lo?at_medium=RSS&at_campaign=rss
2026-07-18T00:33:47+00:00,entertainment,BBC Entertainment & Arts,Gracie Abrams captures pain of early adulthood in new album - but you're left wanting more,https://www.bbc.co.uk/news/articles/c20y0we8nz1o?at_medium=RSS&at_campaign=rss
2026-07-17T23:40:03+00:00,entertainment,BBC Entertainment & Arts,16 World Cup viral moments - from Posh Spice's nonchalance to Haaland's bromance,https://www.bbc.co.uk/news/articles/cdr4rrzypymo?at_medium=RSS&at_campaign=rss
2026-07-17T22:14:12+00:00,entertainment,BBC Entertainment & Arts,Kim Jong Un was meant to be their only idol - then North Koreans discovered K-pop,https://www.bbc.co.uk/news/articles/c0jygjezvlwo?at_medium=RSS&at_campaign=rss
2026-07-17T17:07:24+00:00,entertainment,BBC Entertainment & Arts,"Bayeux Tapestry in 'wonderful state' after journey to London, French minister says",https://www.bbc.co.uk/news/articles/c4gjd9qww1eo?at_medium=RSS&at_campaign=rss
2026-07-17T15:20:48+00:00,entertainment,Rolling Stone (TV/Movies),"Brenda Fricker, Oscar-Winning Actress and Pigeon Lady in ‘Home Alone 2,’ Dead at 81",https://www.rollingstone.com/tv-movies/tv-movie-news/brenda-fricker-actress-pigeon-lady-home-alone-2-dead-obit-1235595119/
2026-07-17T04:54:09+00:00,entertainment,BBC Entertainment & Arts,The 85-year-old living in her own art installation,https://www.bbc.co.uk/news/articles/crel1g1j957o?at_medium=RSS&at_campaign=rss
2026-07-15T17:04:58+00:00,entertainment,BBC Entertainment & Arts,"The Odyssey is a 'colossal piece of cinema', critics say in rave reviews",https://www.bbc.co.uk/news/articles/c20y0rn9052o?at_medium=RSS&at_campaign=rss
2026-07-14T16:18:35+00:00,entertainment,BBC Entertainment & Arts,BBC's serious challenges laid bare in annual report,https://www.bbc.co.uk/news/articles/c1wywpyq9g8o?at_medium=RSS&at_campaign=rss
2026-07-13T23:03:02+00:00,entertainment,BBC Entertainment & Arts,Andy Serkis defends lack of diversity in Lord of the Rings cast,https://www.bbc.co.uk/news/articles/c07y400jlngo?at_medium=RSS&at_campaign=rss
2026-07-13T12:10:38+00:00,entertainment,BBC Entertainment & Arts,Sam Neill: A versatile actor whose roles went far beyond Jurassic Park,https://www.bbc.co.uk/news/articles/cx2wrvqq9rlo?at_medium=RSS&at_campaign=rss
2026-07-13T09:19:44+00:00,entertainment,BBC Entertainment & Arts,Sam Neill's best-known roles in pictures,https://www.bbc.co.uk/news/articles/c8r271zx43mo?at_medium=RSS&at_campaign=rss
2026-07-21T14:00:00+00:00,technology,TechCrunch,The Xteink X4 Pro could be the tiny e-reader of your dreams,https://techcrunch.com/2026/07/21/the-xteink-x4-pro-could-be-the-tiny-e-reader-of-your-dreams/
2026-07-21T13:33:27+00:00,technology,The Verge,Garmin’s new screen-free fitness tracker doesn’t require a subscription,https://www.theverge.com/tech/968551/garmin-cirqa-smart-band-fitness-tracker-wearables
2026-07-21T13:27:42+00:00,technology,TechCrunch,Music streamer Deezer says more than 50% of daily uploads are AI-generated,https://techcrunch.com/2026/07/21/music-streamer-deezer-says-more-than-50-of-daily-uploads-are-ai-generated/
2026-07-21T13:27:32+00:00,technology,The Verge,The Switch 2 is $50 off at Woot for new customers,https://www.theverge.com/gadgets/968325/woot-switch-2-coupon-discount-code-deal-sale
2026-07-21T13:20:00+00:00,technology,TechCrunch,Bluecore Energy raises $10M to build portable nuclear reactors on barges,https://techcrunch.com/2026/07/21/this-uber-alumn-just-raised-a-10m-pre-seed-to-build-portable-nuclear-enegry/
2026-07-21T13:00:00+00:00,technology,The Verge,The wireless headset that gets hot-swappable batteries right,https://www.theverge.com/tech/967153/glorious-infiniteplay-wireless-gaming-headset-hands-on
2026-07-21T13:00:00+00:00,technology,The Verge,Nintendo keeps making shooters more friendly and approachable,https://www.theverge.com/entertainment/968220/splatoon-raiders-review-nintendo-switch-2
2026-07-21T13:00:00+00:00,technology,The Verge,Halliday’s latest smart glasses feature a much-improved display,https://www.theverge.com/tech/968255/halliday-gen-2-smart-glasses-hands-on-ai-wearables
2026-07-21T11:08:56+00:00,technology,The Verge,America needs to stop getting shocked by Chinese AI,https://www.theverge.com/ai-artificial-intelligence/968136/chinese-ai-models-another-sputnik-moment
2026-07-21T10:00:01+00:00,technology,The Verge,"Who’s afraid of the big, bad GPU?",https://www.theverge.com/cs/features/937356/ai-data-center-gpu-environmental-impact
2026-07-21T10:00:00+00:00,technology,TechCrunch,"Gritt exits stealth with $32 million for robots to build solar plants — then, everything else",https://techcrunch.com/2026/07/21/gritt-exits-stealth-with-34-million-for-robots-to-build-solar-plants-then-everything-else/
2026-07-21T09:15:55+00:00,technology,BBC Technology,AI minister role boosted but tech department axed in Burnham shake-up,https://www.bbc.co.uk/news/articles/cz97x8k4zqzo?at_medium=RSS&at_campaign=rss
2026-07-21T00:12:24+00:00,technology,TechCrunch,Anthropic’s landmark $1.5B copyright settlement is approved,https://techcrunch.com/2026/07/20/anthropics-landmark-1-5b-copyright-settlement-is-approved/
2026-07-20T23:39:35+00:00,technology,TechCrunch,Colossal Biosciences reportedly in talks to raise new capital at $20B–$30B valuation,https://techcrunch.com/2026/07/20/colossal-biosciences-reportedly-in-talks-to-raise-new-capital-at-20b-30b-valuation/
2026-07-20T22:21:04+00:00,technology,TechCrunch,Trump’s latest AI czar has already resigned,https://techcrunch.com/2026/07/20/trumps-latest-ai-czar-has-already-resigned/
2026-07-20T22:19:12+00:00,technology,The Verge,"Here are the 30,000 songs Sony is suing Udio’s AI music generator over",https://www.theverge.com/tech/968375/sony-udio-lawsuit-songs-ai-copyright
2026-07-20T22:16:14+00:00,technology,The Verge,The FCC is planning to retroactively ban disguised DJI gadgets,https://www.theverge.com/news/968310/fcc-dji-drone-camera-ban-skyrover-xtra
2026-07-20T22:15:51+00:00,technology,Ars Technica,DA: Cop covered bodycam to snap nude prisoners on his iPhone—but other cams caught him,https://arstechnica.com/tech-policy/2026/07/cop-charged-with-covering-bodycam-to-photograph-naked-prisoners/
2026-07-20T21:55:52+00:00,technology,Ars Technica,Firefighting drones in the works as wildfires plague US nearly year-round,https://arstechnica.com/ai/2026/07/firefighting-drones-in-the-works-as-wildfires-plague-us-nearly-year-round/
2026-07-20T21:47:37+00:00,technology,The Verge,The Odyssey turned me into an IMAX believer,https://www.theverge.com/entertainment/968337/the-odyssey-imax-screenings-christopher-nolan
2026-07-20T21:21:15+00:00,technology,TechCrunch,Google is working on a new AI chip designed to make Gemini more efficient,https://techcrunch.com/2026/07/20/google-is-working-on-a-new-ai-chip-designed-to-make-gemini-more-efficient/
2026-07-20T21:10:14+00:00,technology,Ars Technica,Judge halts Paramount's $111B purchase of Warner Bros. in win for US states,https://arstechnica.com/tech-policy/2026/07/judge-halts-paramounts-111b-purchase-of-warner-bros-in-win-for-us-states/
2026-07-20T20:50:40+00:00,technology,TechCrunch,AI’s most important protocol is getting a little bit easier to use,https://techcrunch.com/2026/07/20/ais-most-important-protocol-is-getting-a-little-bit-easier-to-use/
2026-07-20T20:30:25+00:00,technology,Ars Technica,The Space Force is now seeking to buy up to $30 billion in rocket launches,https://arstechnica.com/space/2026/07/the-space-force-is-now-seeking-to-buy-up-to-30-billion-in-rocket-launches/
2026-07-20T20:08:56+00:00,technology,BBC Technology,Thousands of websites taken down for illegal World Cup streams,https://www.bbc.co.uk/news/articles/cqx7wx4vqv1o?at_medium=RSS&at_campaign=rss
2026-07-20T19:37:39+00:00,technology,TechCrunch,X relaunches a rebuilt Android app after year-long effort,https://techcrunch.com/2026/07/20/x-relaunches-a-rebuilt-android-app-after-year-long-effort/
2026-07-20T19:33:25+00:00,technology,TechCrunch,OpenAI is scared of open-weight models. Should the US be?,https://techcrunch.com/2026/07/20/openai-is-scared-of-open-weight-models-should-the-us-be/
2026-07-20T19:20:49+00:00,technology,Ars Technica,AT&T loses key ruling in bid to stop offering basic phone service in California,https://arstechnica.com/tech-policy/2026/07/att-loses-key-ruling-in-bid-to-stop-offering-basic-phone-service-in-california/
2026-07-20T19:11:25+00:00,technology,TechCrunch,Natural raises $30M to reinvent payments for AI agents — and take on Stripe,https://techcrunch.com/2026/07/20/natural-raises-30m-to-reinvent-payments-for-ai-agents-and-take-on-stripe/
2026-07-20T18:06:05+00:00,technology,Ars Technica,RIP bargain bin: The price impact of Sony's disc-free PlayStation plan,https://arstechnica.com/gaming/2026/07/our-playstation-price-analysis-shows-why-physical-games-still-matter/
2026-07-20T17:58:50+00:00,technology,TechCrunch,Judge pauses $110B Paramount-Warner Bros. merger,https://techcrunch.com/2026/07/20/judge-pauses-110b-paramount-warner-bros-merger/
2026-07-20T16:57:30+00:00,technology,BBC Technology,Ofcom unable to take further legal action against suicide forum,https://www.bbc.co.uk/news/articles/c3d3ejgdm20o?at_medium=RSS&at_campaign=rss
2026-07-20T15:59:18+00:00,technology,Ars Technica,F1 in Belgium: Machine learning algorithms are ruining the sport,https://arstechnica.com/cars/2026/07/f1-in-belgium-the-2026-cars-look-pathetic-on-all-the-best-racetracks/
2026-07-20T15:45:00+00:00,technology,TechCrunch,Adobe camera app’s new feature will critique your photos using AI,https://techcrunch.com/2026/07/20/adobe-camera-apps-new-feature-will-critique-your-photos-using-ai/
2026-07-20T15:35:37+00:00,technology,TechCrunch,"Hackers are exploiting recently patched WordPress bugs, putting millions of websites at risk",https://techcrunch.com/2026/07/20/hackers-are-exploiting-recently-patched-wordpress-bugs-putting-millions-of-websites-at-risk/
2026-07-20T15:32:45+00:00,technology,Ars Technica,AliExpress hit with record $625M fine after failing to make EU-ordered fixes,https://arstechnica.com/tech-policy/2026/07/aliexpress-fined-625m-for-failing-to-remove-unsafe-toys-dangerous-cosmetics/
2026-07-20T15:23:06+00:00,technology,TechCrunch,YouTube clarifies policies around AI slop and upsetting videos,https://techcrunch.com/2026/07/20/youtube-clarifies-policies-around-ai-slop-and-upsetting-videos/
2026-07-20T15:22:54+00:00,technology,BBC Technology,AliExpress fined record €550m by EU for allowing sale of illegal goods,https://www.bbc.co.uk/news/articles/cp8714286dpo?at_medium=RSS&at_campaign=rss
2026-07-20T15:15:00+00:00,technology,TechCrunch,"Inference startup Infinity raises $15M from Touring Capital, OpenAI and Anthropic researchers",https://techcrunch.com/2026/07/20/inference-startup-infinity-raises-15m-from-touring-capital-openai-and-athropic-researchers/
2026-07-20T15:01:20+00:00,technology,TechCrunch,Hackers stole ‘significant’ amount of data from tech firm relied on by thousands of US hospitals and pharmacies,https://techcrunch.com/2026/07/20/hackers-stole-significant-amount-of-data-from-tech-firm-relied-on-by-thousands-of-us-hospitals-and-pharmacies/
2026-07-20T14:33:46+00:00,technology,Ars Technica,The first trailer for Avengers: Doomsday is finally here,https://arstechnica.com/culture/2026/07/the-first-trailer-for-avengers-doomsday-is-finally-here/
2026-07-20T14:30:00+00:00,technology,TechCrunch,Watch Flock Safety CEO Garrett Langley discuss the future of surveillance at TechCrunch Disrupt 2026,https://techcrunch.com/2026/07/20/watch-flock-safety-ceo-garrett-langley-discuss-the-future-of-surveillance-at-techcrunch-disrupt-2026/
2026-07-20T14:00:50+00:00,technology,Ars Technica,Pay up or not? Ransomware surge has victims facing tough choices.,https://arstechnica.com/security/2026/07/pay-up-or-not-ransomware-surge-has-victims-facing-tough-choices/
